Job Opening ID,Featured Jobs,Remote,Posting Date,Posting Title,Company,Industry,Job Type,Salary,Location,City,State,Zip Code,Country,Full Address,Latitude,Longitude,Job Discription,Job Details Link,Send Applications to  (Email/URL),Company Logo,Status
,,,01/23/22,Laboratory Technician- Analytics,HempStaff,Wellness,,,"Taunton, MA",,,,United States,"Taunton, MA    United States",41.900101,-71.0897674,,http://jobviewtrack.com/en-gb/job-1e1e41614c06001c46004f1111413a0206481a010a1a4b453f79480707004e17490206632206074f06091d1c58523f6c43050317531d431069505d575114/7572871e2861b42e87a2df207fc73bb3.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,Cannabis Sales - REMOTE (Part-Time),HempStaff,Wellness,,,"Los Angeles, CA",,,,United States,"Los Angeles, CA    United States",34.0522342,-118.2436849,,http://jobviewtrack.com/en-gb/job-131e417d4c161b4e731d4d0648320f0b0053763a0c1e455f580d7d051d1a0720490e0d633e061754543c001e4f296f48400b1b0b0727410f0d126c37045200483a12464e4e2c1a575b5c/02b58433a09f5451fa44770228135b7b.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/20/22,Cannabis Marketing / Social Media Specialist,HempStaff,Wellness,,,"Yelm, WA",,,,United States,"Yelm, WA    United States",46.9420431,-122.6059582,,http://jobviewtrack.com/en-gb/job-1c1c417e4207060f4b546d060c080f47284106030c0743455a2f7e0b0c074618002e0d0507064573040d0a1a4b47545e59663c01441d410f482c0f150e45000107140a784d484e0d0e024e0754613b0e0d0e044c54250c17434a3f604c16040b531d4e0448321e020649150400005e2a0f1e1b555f/616f8913a297fcdfbdb3dbfe1d86baaf.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/24/22,Director of Retail Operations,Higher Growth Search,Wellness,,,"Denver, CO",,,,United States,"Denver, CO    United States",39.7392358,-104.990251,,http://jobviewtrack.com/en-gb/job-124f416944160a0d531b524307074e28154506091d1a45454e2f7f011b0f4e18002c18041c0611491b061a536e424f484e10001c25264517090802472149060d0a0745593f7f48100e074b546f130d130f130c4f1a1b6b374359584e590b1d6f1f441752/be52cd7ea75cf8ccb20cb404f5bc175c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/24/22,Facility Operations Director - Cannabis,Higher Growth Search,Wellness,,,"Westminster, CO",,,,United States,"Westminster, CO    United States",39.8366528,-105.0372046,,http://jobviewtrack.com/en-gb/job-494841625d011d0f531d4f0d1b412806064918011d0a0a6f545f48071b01557666020b08020e1159542c00014f4849425f66290f441d4c0a1c184e28154506091d1a45454e2f690d1d0b44004f116a2e1e0217410001061d592a051e1b57/0aea922a79c213fb0d0c58ec19491814.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/24/22,Facility Operations Director,Higher Growth Search,Wellness,,,"Denver, CO",,,,United States,"Denver, CO    United States",39.7392358,-104.990251,,http://jobviewtrack.com/en-gb/job-4c1c41625d011d0f531d4f0d1b412806064918011d0a0a6f545f48071b01557666020b08020e1159542c00014f4849425f66290f441d4c0a1c184e28154506091d1a45454e2f690d1d0b44004f116a2e1e0217410001061d592a051d1a55/a01847d462f8d2db3cef1eb095f089de.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/24/22,Customer Service Rep,Higher Growth Search,Wellness,,,"Santa Rosa, CA",,,,United States,"Santa Rosa, CA    United States",38.440429,-122.7140548,,http://jobviewtrack.com/en-gb/job-1a19416e58171b014a1152433b041c110c4311483b165a297e585e100003420600300d13180e0645763b0c015c425e480d360a1e253755101c0e03021700260d1971695e4e5942090a1c264317515c/1097a3829c68f0fed9920c9531128379.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/24/22,Executive Assistant,Higher Growth Search,Wellness,,,"Oakland, CA",,,,United States,"Oakland, CA    United States",37.8043514,-122.2711639,,http://jobviewtrack.com/en-gb/job-131f416855010c1b531d560648201d140c5300090707286a4e5e44171b0f4900222610040d121149020d68441e1208/c469e701487be37d0de3f9d5a80a2415.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/24/22,Facility Operations Director - Cannabis,Higher Growth Search,Wellness,,,"Boulder, CO",,,,United States,"Boulder, CO    United States",40.0149856,-105.2705456,,http://jobviewtrack.com/en-gb/job-494841625d011d0f531d4f0d1b412806064918011d0a0a6f545f48071b01557666020b08020e1159542c00014f4849425f66290f441d4c0a1c184e28154506091d1a45454e2f690d1d0b44004f116a2e1e0217410001061d592a051d1d5c/f59e997e25d9e91fe9adfdfdb7bdf024.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/24/22,Packaging Technician,Higher Growth Search,Wellness,,,"Torrance, CA",,,,United States,"Torrance, CA    United States",33.8358492,-118.3406288,,http://jobviewtrack.com/en-gb/job-1c1f417d4c07040f401d4e0448350b040d4e1d0b0012442969484e0c0107441d410d6a310f040e41130107142b1c051915/275306138f60d7bcd7fb492beb6d032d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/16/22,Retail General Manager - Cannabis,Higher Growth Search,Wellness,,,"Oakland, CA",,,,United States,"Oakland, CA    United States",37.8043514,-122.2711639,,http://jobviewtrack.com/en-gb/job-1d1d417f48100e074b54670606041c060900390907124d4e4f2f6a01010b55154c43250000060245066a3b165e4a54410d290e00461345116a330b13044918482e16444e4f4c41662c0f491a410101124e2a044e150f0c012b1c091418/e667505752db8eb0e0043214a57f03fa.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/08/22,Trimmer - Cannabis,Higher Growth Search,Wellness,,,"Oakland, CA",,,,United States,"Oakland, CA    United States",37.8043514,-122.2711639,,http://jobviewtrack.com/en-gb/job-1349416e4c0a010f451d53613c13070a084506695e47131e/dbfeb137e38cc3f478df45260794af6e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/08/22,Trimmer - Cannabis,Higher Growth Search,Wellness,,,"Sunnyvale, CA",,,,United States,"Sunnyvale, CA    United States",37.36883,-122.0363496,,http://jobviewtrack.com/en-gb/job-1848416e4c0a010f451d53613c13070a084506695e4b1b1a/6dbd4a369144df0c6a3147f970c20f48.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/08/22,Trimmer - Cannabis,Higher Growth Search,Wellness,,,"Concord, CA",,,,United States,"Concord, CA    United States",37.9779776,-122.0310733,,http://jobviewtrack.com/en-gb/job-4948416e4c0a010f451d53613c13070a084506695f4a1f19/6d7410664424780268543916bb2dba7a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/07/22,Retail General Manager - Cannabis,Higher Growth Search,Wellness,,,"Fremont, CA",,,,United States,"Fremont, CA    United States",37.5485396,-121.988583,,http://jobviewtrack.com/en-gb/job-1818417f48100e074b54670606041c060900390907124d4e4f2f6a01010b55154c43250000060245066a3b165e4a54410d290e00461345116a330b13044918482e16444e4f4c41662c0f491a410101124e2a044e150f0c012b1c0c1d14/7f74fe6f2055fc56c02572c50e4b3cb2.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/07/22,Retail General Manager - Cannabis,Higher Growth Search,Wellness,,,"Concord, CA",,,,United States,"Concord, CA    United States",37.9779776,-122.0310733,,http://jobviewtrack.com/en-gb/job-1a1b417f48100e074b54670606041c060900390907124d4e4f2f6a01010b55154c43250000060245066a3b165e4a54410d290e00461345116a330b13044918482e16444e4f4c41662c0f491a410101124e2a044e150f0c012b1d04181f/a6863b85ec202a4371ee25c061b91088.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,Multi-Media Producer,Howl's,Wellness,,,"Providence, RI",,,,United States,"Providence, RI    United States",41.8239891,-71.4128343,,http://jobviewtrack.com/en-gb/job-4b49416058081b070739450701004e37174f101d0a1658297048490d0e4e77064f071d020b15676d01041d1a0a66584944056d23421049026a311c080155170d1b72181b0c1c1b/57c10965c66f070207928860a0b71a81.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,Accounting Assistant (Onsite),HRBoost,Wellness,,,"Skokie, IL",,,,United States,"Skokie, IL    United States",42.0324025,-87.7416246,,http://jobviewtrack.com/en-gb/job-4f4e416c4e07001b4900490d0f412f141649071c081d5e297c4e4e0b1a00531d4e046a201d140c53000907072864535e44100a6f1644145b58/bacb83cca9b37833f202e8299b60dd11.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,11/30/21,General Manager (Cannabis Industry Experienced),HRBoost,Wellness,,,"Addison, IL",,,,United States,"Addison, IL    United States",41.931696,-87.9889556,,http://jobviewtrack.com/en-gb/job-1a1e416a480a0a1c4618002e090f0f000052762d11034f59544843070a0a0739410d09060b15676d150608144f591d6443001a1d530659612b00000904421d1b493e4b455c4a48166d23461a41040d136f5e5c1144/7dd9800630c25c147d1391008ae3a07d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/24/22,Dispensary Lead,iAnthus Capital Holdings,Wellness,,,Maryland,,,,United States,Maryland    United States,39.0457549,-76.6412712,,http://jobviewtrack.com/en-gb/job-184f416148050b6c631d53130d0f1d061759755b5147/3e79da706185fb19ca0ba74420b1b265.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/24/22,Lab Technician I,iAnthus Capital Holdings,Wellness,,,"Gaithersburg, MD",,,,United States,"Gaithersburg, MD    United States",39.1439689,-77.2016062,,http://jobviewtrack.com/en-gb/job-1e1341614c064f3a4217480d010207060b22200d0a1b44425e444c0a6e5f1540155b/ca7375aa01cbace065e2dd85fd4b6fe5.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Lab Technician I,iAnthus Capital Holdings,Wellness,,,"Gaithersburg, MD",,,,United States,"Gaithersburg, MD    United States",39.1439689,-77.2016062,,http://jobviewtrack.com/en-gb/job-1e1341614c064f3a4217480d010207060b22200d0a1b44425e444c0a6e5f1540155b/e2f2773812c20469e99ae71caeaf99ab.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Dispensary Associate - Gainesville,iAnthus Capital Holdings,Wellness,,,"Gainesville, FL",,,,United States,"Gainesville, FL    United States",29.6516344,-82.3248262,,http://jobviewtrack.com/en-gb/job-181e416c5e17000d4e1554066a25071415451a1b0801532a05141851/cce9c01bedcb5ae89ec64c8943d5073a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Maintenance Technician,iAnthus Capital Holdings,Wellness,,,"Pleasantville, NJ",,,,United States,"Pleasantville, NJ    United States",39.3898388,-74.5240422,,http://jobviewtrack.com/en-gb/job-4c4f41604c0d011a421a410d0b044e3300431c060010434a532f79010c06491d430a090f6c2a04491a1c0c1d4b455e482c555a591341/6b166e99c89d5be1546c37f182e61a6e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Maintenance Technician,iAnthus Capital Holdings,Wellness,,,"Pleasantville, NJ",,,,United States,"Pleasantville, NJ    United States",39.3898388,-74.5240422,,http://jobviewtrack.com/en-gb/job-4c4f41604c0d011a421a410d0b044e3300431c060010434a532f79010c06491d430a090f6c2a04491a1c0c1d4b455e482c555a591341/e3700b2892c6379e80419897f0d44061.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Dispensary Lead,iAnthus Capital Holdings,Wellness,,,"Baltimore, MD",,,,United States,"Baltimore, MD    United States",39.2903848,-76.6121893,,http://jobviewtrack.com/en-gb/job-484e416148050b6c631d53130d0f1d06175975595b401f1b/bf25f5fff7d60ad597f81f7f4def7345.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Sr. Manager of Manufacturing,iAnthus Capital Holdings,Wellness,,,"Pleasantville, NJ",,,,United States,"Pleasantville, NJ    United States",39.3898388,-74.5240422,,http://jobviewtrack.com/en-gb/job-1f1841604c0a1a08461754161a080000456d150608144f593f7e5f44220f491547061a6323060b41130d1b71674a53584b050c1a5206490d0f605f52521441/5b679175ebc03fd668a7316d50033830.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Dispensary Manager - Sarasota,iAnthus Capital Holdings,Wellness,,,"Sarasota, FL",,,,United States,"Sarasota, FL    United States",27.3364347,-82.5306527,,http://jobviewtrack.com/en-gb/job-1c4941604c0a0e094206222701121e020b53151a107213190c1a/42995f0b6da514ebfbd309b90b495da8.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Dispensary Associate - Deerfield Beach,iAnthus Capital Holdings,Wellness,,,"Deerfield Beach, FL",,,,United States,"Deerfield Beach, FL    United States",26.3184123,-80.0997657,,http://jobviewtrack.com/en-gb/job-1b1e416c5e17000d4e1554066a230b060648762c00005a4e535e4c16166f1f4d1152/e98d130cded8007576708029cfd9889e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Dispensary Manager - Sarasota,iAnthus Capital Holdings,Wellness,,,"Sarasota, FL",,,,United States,"Sarasota, FL    United States",27.3364347,-82.5306527,,http://jobviewtrack.com/en-gb/job-1c4941604c0a0e094206222701121e020b53151a107213190c1a/c44608d533321896cad944e7744d8b21.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Sr. Manager of Manufacturing,iAnthus Capital Holdings,Wellness,,,"Pleasantville, NJ",,,,United States,"Pleasantville, NJ    United States",39.3898388,-74.5240422,,http://jobviewtrack.com/en-gb/job-1f1841604c0a1a08461754161a080000456d150608144f593f7e5f44220f491547061a6323060b41130d1b71674a53584b050c1a5206490d0f605f52521441/8ebf4854e46299d14135dd6a8c40166a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Assistant Dispensary Manager - Tallahassee,iAnthus Capital Holdings,Wellness,,,"Tallahassee, FL",,,,United States,"Tallahassee, FL    United States",30.4382559,-84.2807329,,http://jobviewtrack.com/en-gb/job-1e1a416c5e17061d53154e17482c0f090447111a6b3743584d4843170e1c5e5461101b081d13044e006a2412444a5a485f662e1d541d5317090f1a65214907180c1d594a4f542c5d5d5b15/4d46cf632d19a19fdc010dc42441fac1.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,"Mental Health Therapist - Eating Disorder, Residential",iAnthus Capital Holdings,Wellness,,,"Livermore, CA",,,,United States,"Livermore, CA    United States",37.6818688,-121.7684732,,http://jobviewtrack.com/en-gb/job-1a1a4160480a1b0f4b546806090d1a0f45741c0d1b125a424e592f290a0053154c4320040f0b1148543a0c00434f5843590d0e022539450d1c0002472d4515041d1b286e5c59440a084e631d530c1a050b15676d11061d12460b694548160e1e4e0754625f525c55/38694d6b892b6a5b7711543c9fa2e59d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,Courier/Delivery Driver,iAnthus Capital Holdings,Wellness,,,"Holliston, MA",,,,United States,"Holliston, MA    United States",42.20009659999999,-71.4245049,,http://jobviewtrack.com/en-gb/job-1e4f416948080618420659432c1307110052542b06065842585f2f200a024e02451111412a150c56111a6b30455e4f4448164f2a551d56061a632d0810521d0d1b536e4e51445b011d172530520a1e041c6654124c5b5c/f02b55733dfa0f25e65fc2ec5d8d0f6d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/21/22,Dispensary Associate - Stuart,iAnthus Capital Holdings,Wellness,,,"Stuart, FL",,,,United States,"Stuart, FL    United States",27.197548,-80.2528257,,http://jobviewtrack.com/en-gb/job-184e416c5e17000d4e1554066a25071415451a1b0801532a041f1955/4421239a2638184241045af09bb844da.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/19/22,Cultivation Supervisor,iAnthus Capital Holdings,Wellness,,,"Pleasantville, NJ",,,,United States,"Pleasantville, NJ    United States",39.3898388,-74.5240422,,http://jobviewtrack.com/en-gb/job-1d4a417e58140a1c511d530c1a632d1209541d1e08074344532c1c51585a12/3bfddccb6f527c153623aff2d4f93b2a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/22/21,Assistant Dispensary Manager - Largo,iAnthus Capital Holdings,Wellness,,,"Largo, FL",,,,United States,"Largo, FL    United States",27.9094665,-82.7873244,,http://jobviewtrack.com/en-gb/job-491c416c5e17061d53154e17482c0f090447111a6b3743584d4843170e1c5e5461101b081d13044e006a2412444a5a485f662e1d541d5317090f1a65214907180c1d594a4f542c5d5f5a13/28f0ae2d8c630b29806932cfd1db24de.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/22/21,Cultivation-Harvest Technician,iAnthus Capital Holdings,Wellness,,,"Holliston, MA",,,,United States,"Holliston, MA    United States",42.20009659999999,-71.4245049,,http://jobviewtrack.com/en-gb/job-4f194179480707004e174902066326061756111b1d71695e515944120e1a4e1b4e625953565450/08ee49d56ae13add2364bba83ed8fe15.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/22/21,Cultivation-Harvest Technician,iAnthus Capital Holdings,Wellness,,,"Holliston, MA",,,,United States,"Holliston, MA    United States",42.20009659999999,-71.4245049,,http://jobviewtrack.com/en-gb/job-4f194179480707004e174902066326061756111b1d71695e515944120e1a4e1b4e625953565450/dec921124b2c95d5de331d3bdf84bc21.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/22/21,Assistant Dispensary Manager - Largo,iAnthus Capital Holdings,Wellness,,,Florida,,,,United States,Florida    United States,27.6648274,-81.5157535,,http://jobviewtrack.com/en-gb/job-1e13416c5e17061d53154e17482c0f090447111a6b3743584d4843170e1c5e5461101b081d13044e006a2412444a5a485f662e1d541d5317090f1a65214907180c1d594a4f542c57585a/210ca7b8424e71bbff06cbe9734bbca1.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,,Production Technician I,iAnthus Capital Holdings,Wellness,,,"Gaithersburg, MD",,,,United States,"Gaithersburg, MD    United States",39.1439689,-77.2016062,,http://jobviewtrack.com/en-gb/job-1c4f417d5f0b0b1b4400490c06413a0206481a010a1a4b453f79480707004e17490206633e150a44010b1d1a45453c1c1f505a56/4b868372652176198cb40c8e425d0fcc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,,Production Technician I,iAnthus Capital Holdings,Wellness,,,"Gaithersburg, MD",,,,United States,"Gaithersburg, MD    United States",39.1439689,-77.2016062,,http://jobviewtrack.com/en-gb/job-1c4f417d5f0b0b1b4400490c06413a0206481a010a1a4b453f79480707004e17490206633e150a44010b1d1a45453c1c1f505a56/4b868372652176198cb40c8e425d0fcc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/05/21,Manager of New Cannabis POS Vertical,Integrated DNA Technologies,Wellness,,,"Newark, NJ",,,,United States,"Newark, NJ    United States",40.735657,-74.1723667,,http://jobviewtrack.com/en-gb/job-4f4d416e4c0a010f451d5343250000060245066a2412444a5a485f662c0f491a410101126c31005200010a12462a0c181b5c5a/934229736009fed4acce4e96153ca33c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
